Date,Open,High,Low,Close,Volume
2018-12-12 00:00:00-05:00,41.160771602861395,41.218454113510475,40.53449985372703,40.55922317504883,12316900
2018-12-13 00:00:00-05:00,40.14719499270464,40.88058945379551,40.023587842503986,40.76522445678711,13766200
2018-12-14 00:00:00-05:00,40.567455300123505,40.806427457081526,40.394407797551374,40.65810012817383,13835900
2018-12-17 00:00:00-05:00,40.658091444835875,40.81465775037372,39.570360027459635,39.82581329345703,18482700
2018-12-18 00:00:00-05:00,40.05653799253849,40.23782758613753,39.43026656562879,39.81756591796875,14765700
2018-12-19 00:00:00-05:00,39.751654793915705,40.18015243757142,39.24074819574264,39.47148132324219,17903800
2018-12-20 00:00:00-05:00,39.39731088265025,39.661003145716904,38.81224072697761,39.17481994628906,21130000
2018-12-21 00:00:00-05:00,38.944093515190985,40.17191337902631,38.919373343634255,39.199546813964844,32477700
2018-12-24 00:00:00-05:00,39.24075768517935,39.44676754745018,37.76572946035056,37.87285232543945,10733700
2018-12-26 00:00:00-05:00,37.8069138074662,38.69687437778179,37.62562420426171,38.68039321899414,14342600
2018-12-27 00:00:00-05:00,38.51559915655289,39.18306899318655,37.93052885098169,39.166587829589844,16966500
2018-12-28 00:00:00-05:00,39.46324314296902,39.56212698273137,38.75456881384089,38.894657135009766,13218200
2018-12-31 00:00:00-05:00,39.13362910233321,39.174830440075304,38.69688612057742,39.01826095581055,10576300
2019-01-02 00:00:00-05:00,38.680407742446995,38.91114090864853,38.36727503828766,38.67216873168945,11603700
2019-01-03 00:00:00-05:00,38.581512876349265,39.03473378162363,38.34254076764572,38.43318557739258,14714400
2019-01-04 00:00:00-05:00,38.52383488142522,39.199546813964844,38.433190061103524,39.199546813964844,13013700
2019-01-07 00:00:00-05:00,39.19954787712372,39.34787519740753,38.64744307431426,38.68864440917969,13135500
2019-01-08 00:00:00-05:00,38.93585662410376,39.19954894658911,38.76280912687158,39.12538528442383,15420700
2019-01-09 00:00:00-05:00,38.7957691296579,38.9605744637461,38.26014236349049,38.37550735473633,18032500
2019-01-10 00:00:00-05:00,38.449661665323184,38.80399870570171,38.185969422733514,38.78751754760742,15976600
2019-01-11 00:00:00-05:00,38.96881225141541,39.02649474057699,38.70511997425961,39.010013580322266,11088600
2019-01-14 00:00:00-05:00,38.93585726317527,39.05946441663304,38.72160842643703,38.85345458984375,11514300
2019-01-15 00:00:00-05:00,38.63919987330366,39.224266985521574,38.57327836799895,39.199546813964844,11342900
2019-01-16 00:00:00-05:00,39.059459121563236,39.11714161376771,38.61447720159154,38.663917541503906,16907800
2019-01-17 00:00:00-05:00,38.663917303748626,38.845206931539344,38.630958125163076,38.7792854309082,12044600
2019-01-18 00:00:00-05:00,38.93585876277855,39.29843494024644,38.82873276855326,39.232513427734375,12760700
2019-01-22 00:00:00-05:00,39.30667328706594,39.380836946122045,38.902892666991555,39.32315444946289,11700400
2019-01-23 00:00:00-05:00,39.40555274803931,39.7928521627665,39.26546759839073,39.776371002197266,12058300
2019-01-24 00:00:00-05:00,39.64452952221008,39.64452952221008,39.04298123627717,39.298431396484375,10272000
2019-01-25 00:00:00-05:00,39.45500224796783,39.578606255900965,38.927617603148086,39.03474044799805,12066500
2019-01-28 00:00:00-05:00,38.91113092623607,38.977052425767035,38.6803978192277,38.86992645263672,9966900
2019-01-29 00:00:00-05:00,38.89465881331802,39.24899599317176,38.836976309012584,39.05946731567383,11998600
2019-01-30 00:00:00-05:00,38.93585408488235,39.463238695459395,38.88641059884317,39.43851852416992,12952500
2019-01-31 00:00:00-05:00,39.430285195225444,40.196642111298495,39.11715247728447,39.66101837158203,32181500
2019-02-01 00:00:00-05:00,39.94941337275519,40.19662446281309,39.88349188235421,40.13070297241211,19130100
2019-02-04 00:00:00-05:00,40.13070626171019,40.748735609241265,39.998860126641944,40.583927154541016,15105700
2019-02-05 00:00:00-05:00,40.64984871265101,40.765213679158876,40.46031696086286,40.5921630859375,12651900
2019-02-06 00:00:00-05:00,40.55096176125035,40.67456887877139,40.39439547005533,40.5921630859375,8689100
2019-02-07 00:00:00-05:00,40.518015875877346,40.75698805681953,40.37793068643867,40.72402572631836,10047800
2019-02-08 00:00:00-05:00,40.68281771024575,40.78994369506836,40.468568884060865,40.78994369506836,9813300
2019-02-11 00:00:00-05:00,40.84761858314668,41.10307183984228,40.77345493723245,40.88058090209961,9369300
2019-02-12 00:00:00-05:00,40.94651506649133,41.037159899929954,40.75698638905635,40.92179489135742,10983300
2019-02-13 00:00:00-05:00,40.88059188828102,41.15252323407171,40.839390550247344,41.0289192199707,12748800
2019-02-14 00:00:00-05:00,38.48263140591044,38.69688021555196,37.49378373369247,37.56794738769531,58905400
2019-02-15 00:00:00-05:00,37.8233991119963,38.12005057231042,37.24657106504225,37.27953338623047,35701600
2019-02-19 00:00:00-05:00,37.3454622348105,37.567953231427744,36.89224123138747,36.94168472290039,25511300
2019-02-20 00:00:00-05:00,37.007606782636266,37.27954127479204,36.91696195191768,37.1641731262207,27464000
2019-02-21 00:00:00-05:00,37.08177659416247,37.83165239510597,37.04881426053698,37.79045104980469,23121200
2019-02-22 00:00:00-05:00,37.70803079243458,37.86460024553732,37.24657087203059,37.31249237060547,24728400
2019-02-25 00:00:00-05:00,37.444337688519646,37.55146365774258,36.949915457961275,37.032318115234375,23774400
2019-02-26 00:00:00-05:00,37.164157437100336,37.19711975134829,36.801581410750714,36.82630157470703,20463200
2019-02-27 00:00:00-05:00,36.752144679661995,37.09824275582076,36.603817381802514,37.032318115234375,17827500
2019-02-28 00:00:00-05:00,37.18065263787965,37.58443328128249,37.17241362793533,37.361942291259766,22533900
2019-03-01 00:00:00-05:00,37.46906875460978,37.609153929656344,37.246577761776535,37.39490509033203,16291600
2019-03-04 00:00:00-05:00,37.51850271444617,37.63386769624657,37.32897408099409,37.61738967895508,15973800
2019-03-05 00:00:00-05:00,37.61739542839272,37.65859676483864,37.411385602702644,37.57619094848633,13062300
2019-03-06 00:00:00-05:00,37.633865971328234,37.73275293130474,37.444337346563046,37.452579498291016,14232100
2019-03-07 00:00:00-05:00,37.48554298421691,37.51850216177438,37.18888838198009,37.31249237060547,12084000
2019-03-08 00:00:00-05:00,37.205370116233986,37.287772776588305,36.76038820601668,36.94991683959961,15579100
2019-03-11 00:00:00-04:00,37.19712157314053,38.103566398598204,37.164159257278186,38.05412292480469,22126900
2019-03-12 00:00:00-04:00,37.86460355929081,38.11181470163641,37.82340222614325,37.94700622558594,19348500
2019-03-13 00:00:00-04:00,38.0129220839755,38.18596952925906,37.83163248789206,38.08708572387695,16222500
2019-03-14 00:00:00-04:00,38.1037111026715,38.32814433578603,37.92915297832734,37.98733901977539,18504100
2019-03-15 00:00:00-04:00,38.00397717560942,38.153599382671075,37.521860470432415,37.65485763549805,47254500
2019-03-18 00:00:00-04:00,37.7629133391423,37.970721577561136,37.70472728605719,37.74628829956055,24006400
2019-03-19 00:00:00-04:00,37.86265376120736,37.979025846955416,37.688095632585274,37.870967864990234,14987000
2019-03-20 00:00:00-04:00,37.737980807574324,38.15359732232337,37.55510852639599,37.846038818359375,13376100
2019-03-21 00:00:00-04:00,37.84602795991233,38.03721112133602,37.771216881885536,37.829402923583984,20043000
2019-03-22 00:00:00-04:00,37.78784734941691,38.328150009589855,37.78784734941691,38.17852783203125,19055900
2019-03-25 00:00:00-04:00,38.120330610021924,38.40294984359391,38.06214457701307,38.26163864135742,11668200
2019-03-26 00:00:00-04:00,38.37801541525614,38.8933820149852,38.37801541525614,38.76869583129883,11434900
2019-03-27 00:00:00-04:00,38.77702068034918,38.99313986494033,38.5110263742821,38.743770599365234,11543600
2019-03-28 00:00:00-04:00,38.80194830761971,39.00144240879888,38.63570110936936,38.71882629394531,11121100
2019-03-29 00:00:00-04:00,38.7936399442956,38.993137245897444,38.63570682658308,38.951576232910156,16045600
2019-04-01 00:00:00-04:00,39.059634522085766,39.20925352362266,38.727140100910496,38.835201263427734,11522700
2019-04-02 00:00:00-04:00,38.86014006664129,39.009762249981804,38.71051788330078,38.71051788330078,8495000
2019-04-03 00:00:00-04:00,38.58582757490494,38.727138809006036,38.26996137331744,38.38633346557617,12854500
2019-04-04 00:00:00-04:00,38.51932814098655,38.68557533543508,38.328144977186255,38.63570022583008,7814900
2019-04-05 00:00:00-04:00,38.64401685280608,38.71882793664763,38.4029585636609,38.62739181518555,7677600
2019-04-08 00:00:00-04:00,38.68558631213954,38.710522288566665,38.46115301158821,38.69389724731445,9421300
2019-04-09 00:00:00-04:00,38.61077104448721,38.83520432081424,38.461148860269184,38.79364013671875,8641800
2019-04-10 00:00:00-04:00,38.934943019246866,39.067940135425026,38.70219885866043,38.76869583129883,8059900
2019-04-11 00:00:00-04:00,38.83520314301371,38.86013911599309,38.68558096333344,38.82688903808594,7352400
2019-04-12 00:00:00-04:00,38.793640305002896,39.00976264798959,38.710518278255435,38.851829528808594,10690000
2019-04-15 00:00:00-04:00,38.96819651981307,39.10119364769359,38.818574354584776,39.06794357299805,10261300
2019-04-16 00:00:00-04:00,39.10950828469542,39.15106929654997,38.81857803081164,39.02638626098633,10804600
2019-04-17 00:00:00-04:00,39.2341889072455,39.52511911972331,39.192627901306025,39.30068588256836,11849300
2019-04-18 00:00:00-04:00,39.34225498536911,39.5500632119872,39.29237986945609,39.46693801879883,12167000
2019-04-22 00:00:00-04:00,39.40043640136719,39.5749945301806,39.08456704620374,39.40043640136719,9834700
2019-04-23 00:00:00-04:00,39.973998646534135,40.49767637088944,39.52513202565816,40.07374572753906,25327800
2019-04-24 00:00:00-04:00,39.92412174764502,40.09036898920561,39.83268560624157,39.88256072998047,15997300
2019-04-25 00:00:00-04:00,39.683067537853205,39.807750593866366,39.45863423194656,39.76618957519531,11444400
2019-04-26 00:00:00-04:00,39.890876714112856,40.273243168072305,39.88256260764708,40.11530685424805,10154300
2019-04-29 00:00:00-04:00,40.040479018756315,40.273226339001134,39.990607084411955,40.248287200927734,9731500
2019-04-30 00:00:00-04:00,40.33972931359236,40.88003193603056,40.22335722159685,40.7802848815918,17912900
2019-05-01 00:00:00-04:00,40.688854668193336,40.79691584255098,40.3563602105862,40.389610290527344,10551200
2019-05-02 00:00:00-04:00,40.33973407472457,40.53923137804963,40.12361490278264,40.22336196899414,8724600
2019-05-03 00:00:00-04:00,40.397926596279234,40.69717101373209,40.3314295984578,40.497676849365234,7076900
2019-05-06 00:00:00-04:00,40.173476261764186,40.406220393509244,40.11528705792694,40.28984832763672,8657800
2019-05-07 00:00:00-04:00,40.09037222878912,40.14024735655828,39.70800576193354,39.89918899536133,12487500
2019-05-08 00:00:00-04:00,39.940749051515525,40.090371260305844,39.749565822706245,39.77450180053711,9281400
2019-05-09 00:00:00-04:00,39.73292762231156,39.88254978155206,39.126128052459094,39.40043640136719,11450500
2019-05-10 00:00:00-04:00,39.40875673144596,40.14855360026424,39.40044579657372,40.0571174621582,9653800
2019-05-13 00:00:00-04:00,39.824374190954316,40.00724647155653,39.67475199244384,39.94074630737305,11911500
2019-05-14 00:00:00-04:00,40.33973539434527,40.99641020776519,40.19011320468245,40.47273254394531,16844200
2019-05-15 00:00:00-04:00,40.45610483402212,41.046282619144904,40.39791878309342,40.880035400390625,11422500
2019-05-16 00:00:00-04:00,40.95484489120676,41.27902521112393,40.90496977625725,41.212528228759766,17771300
2019-05-17 00:00:00-04:00,40.95484590116594,41.18759010153282,40.87172070753354,40.89665985107422,11257000
2019-05-20 00:00:00-04:00,40.76365677948432,40.846778790117355,40.53090944208922,40.60572052001953,13850500
2019-05-21 00:00:00-04:00,40.73041313800618,40.75534911095307,40.27323566553548,40.397918701171875,10587400
2019-05-22 00:00:00-04:00,40.54753891670066,41.32058574963053,40.49766697322247,41.270713806152344,16050400
2019-05-23 00:00:00-04:00,41.14603185765891,41.478526312748315,41.112781777969545,41.43696212768555,12199400
2019-05-24 00:00:00-04:00,41.412023053735695,41.470209103385876,41.17096475038387,41.237464904785156,6887600
2019-05-28 00:00:00-04:00,41.229138668879685,41.28732470140936,40.75533630633751,40.81352233886719,18614000
2019-05-29 00:00:00-04:00,40.51429208909344,40.7553472151381,40.23998371582984,40.40623092651367,12534600
2019-05-30 00:00:00-04:00,40.49766854844694,40.98809609410316,40.45610436606268,40.9382209777832,9087200
2019-05-31 00:00:00-04:00,40.73041310615969,40.98809645304989,40.547540848953616,40.83847427368164,11368600
2019-06-03 00:00:00-04:00,40.86341031482542,41.545021057128906,40.74703821310072,41.545021057128906,14167200
2019-06-04 00:00:00-04:00,41.5616455078125,41.79438970796764,41.24577611410059,41.5616455078125,12010600
2019-06-05 00:00:00-04:00,41.569941956773256,42.509235705807754,41.30394777188042,42.209991455078125,15837600
2019-06-06 00:00:00-04:00,42.318074355051586,42.841752063245835,42.05208003331219,42.725379943847656,15190400
2019-06-07 00:00:00-04:00,42.783557304438126,43.38204282121149,42.76693226634695,42.8001823425293,15293600
2019-06-10 00:00:00-04:00,42.84174882929708,42.84174882929708,42.46769335167997,42.7087516784668,9737400
2019-06-11 00:00:00-04:00,42.76693762189404,42.88330973220333,42.54250433591089,42.66719055175781,9915600
2019-06-12 00:00:00-04:00,42.80849362596879,43.340482165626824,42.78355765407913,42.92486572265625,11088100
2019-06-13 00:00:00-04:00,43.10916443658815,43.31021908109172,42.539513338759086,42.83271789550781,10353600
2019-06-14 00:00:00-04:00,42.76569579885185,43.1678018657206,42.76569579885185,42.98350524902344,8694300
2019-06-17 00:00:00-04:00,42.93323764094677,43.125913250783675,42.397096257808485,42.61490249633789,12322400
2019-06-18 00:00:00-04:00,42.93324441663606,42.975129869618804,42.33008366758779,42.42223358154297,9221100
2019-06-19 00:00:00-04:00,42.33847511487146,42.92488121588516,42.27983482433571,42.8243522644043,9414100
2019-06-20 00:00:00-04:00,43.14267514249179,43.385615245202885,43.01701558711564,43.276710510253906,10656600
2019-06-21 00:00:00-04:00,43.167804048651206,43.46938441296697,43.06727832576433,43.1845588684082,21264400
2019-06-24 00:00:00-04:00,43.343723679365624,43.72907490788021,43.31021404323702,43.494510650634766,10780000
2019-06-25 00:00:00-04:00,43.56154357573195,43.64531449665373,43.25996314736427,43.36048889160156,11519900
2019-06-26 00:00:00-04:00,43.159442378028174,43.259968133852865,42.79922162436216,42.8243522644043,12405100
2019-06-27 00:00:00-04:00,42.96675716688095,43.05890708750522,42.69868641360425,42.790836334228516,12374900
2019-06-28 00:00:00-04:00,42.95000006958268,43.05890480597321,42.321708675695845,42.656795501708984,16339900
2019-07-01 00:00:00-04:00,42.78244893087818,43.25157425488857,42.53950885974844,43.2264404296875,14976400
2019-07-02 00:00:00-04:00,43.377239524584276,43.60342482401007,43.18456386855242,43.54478454589844,8569200
2019-07-03 00:00:00-04:00,43.5615309222591,43.83798063318008,43.5615309222591,43.645301818847656,7253700
2019-07-05 00:00:00-04:00,43.46939049069477,43.66206615135678,43.12592462679196,43.653690338134766,8916300
2019-07-08 00:00:00-04:00,43.72907988565203,43.83798461763945,43.46938496957591,43.5615348815918,9495100
2019-07-09 00:00:00-04:00,43.32697572071881,43.53640618619691,43.08403561380695,43.21807098388672,10584900
2019-07-10 00:00:00-04:00,43.3939888937872,43.53640326248916,43.27670835230034,43.410743713378906,7620900
2019-07-11 00:00:00-04:00,43.55315773155843,43.61179800182991,43.27670800400281,43.59504318237305,10376500
2019-07-12 00:00:00-04:00,43.77096068966098,43.804470326045625,43.48613517170111,43.66205596923828,7347400
2019-07-15 00:00:00-04:00,43.796100858856256,43.804479867604954,43.4526350002364,43.67044448852539,5876100
2019-07-16 00:00:00-04:00,43.528031358442156,43.95527133861657,43.40237498448044,43.6788215637207,7132500
2019-07-17 00:00:00-04:00,43.74583950812378,43.779345956090104,43.569915476936934,43.71232986450195,8264200
2019-07-18 00:00:00-04:00,43.595045115105165,43.70394665292019,43.28508573489417,43.586666107177734,11911800
2019-07-19 00:00:00-04:00,43.678813186865725,43.68719219424958,43.03376703147321,43.05052185058594,10355500
2019-07-22 00:00:00-04:00,43.15942747286317,43.15942747286317,42.83271648252085,42.908111572265625,12090700
2019-07-23 00:00:00-04:00,44.60869037929591,45.77312328822055,44.19820524952951,45.513431549072266,33417900
2019-07-24 00:00:00-04:00,45.337502692933064,45.9239085891114,44.91864179504211,45.052677154541016,15633400
2019-07-25 00:00:00-04:00,44.927018705760986,45.06942987048296,44.16469203500449,44.45789337158203,19135000
2019-07-26 00:00:00-04:00,44.68408700461931,45.496678283518705,44.558427439302015,45.37939453125,11451900
2019-07-29 00:00:00-04:00,45.37939418103374,45.48829892375789,45.153212078256956,45.228607177734375,12283900
2019-07-30 00:00:00-04:00,45.20346613947962,45.4882916703486,44.876755159058874,45.00241470336914,8127100
2019-07-31 00:00:00-04:00,44.8264911150251,44.8264911150251,43.59504226945647,44.089298248291016,16865500
2019-08-01 00:00:00-04:00,44.21495748421676,44.56680231709932,43.56991128697807,43.586666107177734,19527200
2019-08-02 00:00:00-04:00,43.48613736922512,44.17306897154964,43.48613736922512,43.837982177734375,13102300
2019-08-05 00:00:00-04:00,43.88825353319728,44.11443884876254,43.05891057178037,43.268341064453125,19986500
2019-08-06 00:00:00-04:00,43.45262593623665,44.19819777657266,43.234819689036456,43.787715911865234,19903100
2019-08-07 00:00:00-04:00,43.78772206236433,44.72596965199547,43.368861131822094,44.550048828125,17937000
2019-08-08 00:00:00-04:00,44.57517738665677,45.05267856959785,44.27359701939816,44.9772834777832,10799000
2019-08-09 00:00:00-04:00,45.06105416972152,45.153204074487995,44.46627248797146,44.751094818115234,9260900
2019-08-12 00:00:00-04:00,44.63381906465367,44.76785443258501,44.3908821572911,44.566802978515625,6588600
2019-08-13 00:00:00-04:00,44.315483444587926,44.91026514148879,44.290349618140084,44.818115234375,8581200
2019-08-14 00:00:00-04:00,44.68407810314419,45.21184369842343,44.37412195160457,44.39087677001953,17088900
2019-08-15 00:00:00-04:00,44.75947818666878,45.23697938002777,44.59193317946356,45.128074645996094,12393200
2019-08-16 00:00:00-04:00,45.220231264907326,45.64747125641369,45.195100628579546,45.58045196533203,14288700
2019-08-19 00:00:00-04:00,45.60556820169003,45.89039370754199,45.49666668155155,45.814998626708984,10936200
2019-08-20 00:00:00-04:00,45.75636793404287,45.806632396996726,45.10294589391943,45.13645553588867,8176700
2019-08-21 00:00:00-04:00,45.44641839755916,45.5804537894308,45.11132832005216,45.32075881958008,10886500
2019-08-22 00:00:00-04:00,45.337501579799245,45.77311728638912,45.32074676081636,45.6474609375,7467900
2019-08-23 00:00:00-04:00,45.588828300282216,45.831768439748174,44.72597568949949,45.01918029785156,14160400
2019-08-26 00:00:00-04:00,45.23697578863304,45.68934631347656,45.01079052621128,45.68934631347656,9226900
2019-08-27 00:00:00-04:00,45.823386475673516,46.03281694110561,45.58044636881501,45.84014129638672,13537000
2019-08-28 00:00:00-04:00,45.789879360690094,46.200364501673725,45.58882469669382,46.16685485839844,10046400
2019-08-29 00:00:00-04:00,46.29250559012208,46.35952486851168,45.739609326028294,46.11658477783203,9262800
2019-08-30 00:00:00-04:00,46.20873342181193,46.258997879227024,45.915532076028,46.10820770263672,8746700
2019-09-03 00:00:00-04:00,46.05795612662648,46.35116075006834,45.96580619342064,46.326026916503906,12991400
2019-09-04 00:00:00-04:00,46.36790460070135,46.84540581480519,46.32601914599415,46.719749450683594,10718100
2019-09-05 00:00:00-04:00,46.702982211620615,46.71973702817956,46.0998215981167,46.17521667480469,13677000
2019-09-06 00:00:00-04:00,46.44329676208967,46.44329676208967,45.87364566624034,46.26737594604492,9093500
2019-09-09 00:00:00-04:00,46.0998365686846,46.141725221512225,45.53856441213647,45.67259979248047,10814900
2019-09-10 00:00:00-04:00,45.4296566955825,45.60557752159227,45.111321489715785,45.57207107543945,12038200
2019-09-11 00:00:00-04:00,45.47990921909893,45.90714585520274,45.21183854631722,45.882015228271484,9740400
2019-09-12 00:00:00-04:00,46.15847584975187,46.33439987911942,46.05795011558148,46.16685485839844,12357900
2019-09-13 00:00:00-04:00,45.97276429420372,46.234357909933074,45.62678730257171,45.78711700439453,11486100
2019-09-16 00:00:00-04:00,45.65210408456904,45.85462870406748,45.25549833403985,45.533966064453125,11172000
2019-09-17 00:00:00-04:00,45.652103361125306,46.15841329233816,45.533965342881515,45.77024459838867,11347400
2019-09-18 00:00:00-04:00,45.73649211693903,45.812438449252994,45.415829467277874,45.76180648803711,9700400
2019-09-19 00:00:00-04:00,45.761810607644236,46.074033015700024,45.67742721704106,46.006526947021484,7560300
2019-09-20 00:00:00-04:00,46.14997490925222,46.14997490925222,45.483338462055734,45.49177551269531,19211500
2019-09-23 00:00:00-04:00,45.49177912455624,45.871510813880406,45.46646475160795,45.68586349487305,6485300
2019-09-24 00:00:00-04:00,45.778685382241456,46.08247072194098,45.60147834042335,45.82087707519531,10093000
2019-09-25 00:00:00-04:00,45.93900917189157,45.97276380950453,45.56771781520724,45.7111701965332,10248400
2019-09-26 00:00:00-04:00,45.96433316769432,46.0571568245612,45.677425146023914,45.89682388305664,10031200
2019-09-27 00:00:00-04:00,46.0402691948805,46.10777524538356,45.567713965282536,45.829307556152344,7939900
2019-09-30 00:00:00-04:00,45.694305126010605,46.14154289618926,45.694305126010605,45.93901824951172,9808700
2019-10-01 00:00:00-04:00,46.01495465590664,46.22591630860238,45.5761540320172,46.11621856689453,14261500
2019-10-02 00:00:00-04:00,45.74492623505982,45.939010578748956,44.639489181046955,44.7913818359375,14343600
2019-10-03 00:00:00-04:00,45.145800719053426,45.5508467691289,44.571984676691535,45.432708740234375,13817500
2019-10-04 00:00:00-04:00,45.567713812938834,46.02339172363281,45.47489017716571,46.02339172363281,9295400
2019-10-07 00:00:00-04:00,45.84619117163109,45.87150554166989,45.373635877116065,45.4580192565918,5964900
2019-10-08 00:00:00-04:00,45.46645594983999,45.62678564584117,45.103601652398964,45.21330261230469,13301900
2019-10-09 00:00:00-04:00,45.61835882082551,45.626795872392684,45.17955810187147,45.42427444458008,7135000
2019-10-10 00:00:00-04:00,45.18799146973952,45.466462434056126,45.02766175087286,45.28081512451172,8942900
2019-10-11 00:00:00-04:00,45.272368486220614,45.314560169722114,44.892636896668876,44.977020263671875,8981700
2019-10-14 00:00:00-04:00,45.13735316760434,45.297682852517696,44.909514213873294,44.977020263671875,7306300
2019-10-15 00:00:00-04:00,45.086733586221115,45.29769528062828,44.95171823056133,45.154239654541016,9564300
2019-10-16 00:00:00-04:00,45.11203821764816,45.20486185818552,44.8335705150554,45.13735580444336,10454800
2019-10-17 00:00:00-04:00,45.30612015788532,45.668974432285125,45.21329974126462,45.390506744384766,13190300
2019-10-18 00:00:00-04:00,46.411561276657615,46.74066092339448,45.947446307694875,46.225914001464844,18122400
2019-10-21 00:00:00-04:00,45.94745379347563,46.04027744619489,45.297691443460536,45.76180648803711,12778900
2019-10-22 00:00:00-04:00,45.76180567988695,45.922135392376255,45.348322603828336,45.44114303588867,9533400
2019-10-23 00:00:00-04:00,45.618347299063025,46.124653959737415,45.57615239482412,46.1077766418457,8556600
2019-10-24 00:00:00-04:00,46.04871148688408,46.25967314963104,45.981205428695205,46.08246612548828,11051400
2019-10-25 00:00:00-04:00,46.031834803995416,46.04027507327291,45.28924883953404,45.35675811767578,9782400
2019-10-28 00:00:00-04:00,45.34832010545145,45.52552712828513,45.036094529198415,45.204864501953125,8866100
2019-10-29 00:00:00-04:00,45.05298122833414,45.2808202561358,44.943280240351086,45.06985855102539,7999700
2019-10-30 00:00:00-04:00,45.16268334483271,45.609921140755795,44.85889796683958,45.51709747314453,8620900
2019-10-31 00:00:00-04:00,45.533971125528474,45.96433478266498,45.441147465400206,45.930580139160156,13982000
2019-11-01 00:00:00-04:00,46.099352826034995,46.19217649157645,45.44115011538659,45.48334503173828,9889500
2019-11-04 00:00:00-05:00,45.53396836758209,45.567723009042425,44.69856191506739,44.84201431274414,17515100
2019-11-05 00:00:00-05:00,44.63105265435763,44.63105265435763,43.98129029151185,44.23444366455078,19284000
2019-11-06 00:00:00-05:00,44.327268111186996,44.55510711669922,44.22600740396595,44.55510711669922,13288900
2019-11-07 00:00:00-05:00,44.62261023591647,44.7238709291476,43.84626967042608,44.12474060058594,11725500
2019-11-08 00:00:00-05:00,44.26820122709355,44.38633926103915,43.95597882037733,44.0572395324707,7141800
2019-11-11 00:00:00-05:00,44.15849665000594,44.19224806948261,43.6943784182323,43.74501037597656,8198300
2019-11-12 00:00:00-05:00,43.80407344790565,43.80407344790565,43.52560576559638,43.63530349731445,12656900
2019-11-13 00:00:00-05:00,44.031924996841525,44.259764012476474,43.84627767617156,44.226009368896484,12257900
2019-11-14 00:00:00-05:00,44.32725358968044,44.44539157923989,44.17536096909863,44.41164016723633,8660300
2019-11-15 00:00:00-05:00,44.42008586934802,44.45384050694641,44.200687162997305,44.44540023803711,8982400
2019-11-18 00:00:00-05:00,44.453850004340225,45.0951721606286,44.44540973362769,44.74919509887695,13782000
