Date,sma_20,ema_20,macd,rsi,stoch,bollinger_high,bollinger_low,atr,obv
2018-11-01 00:00:00-04:00,,,,,,,,0.0,16494500
2018-11-02 00:00:00-04:00,,,,,,,,0.0,34079400
2018-11-05 00:00:00-05:00,,,,,,,,0.0,50622900
2018-11-06 00:00:00-05:00,,,,,,,,0.0,64996300
2018-11-07 00:00:00-05:00,,,,,,,,0.0,77236000
2018-11-08 00:00:00-05:00,,,,,,,,0.0,67473200
2018-11-09 00:00:00-05:00,,,,,,,,0.0,79871300
2018-11-12 00:00:00-05:00,,,,,,,,0.0,93789600
2018-11-13 00:00:00-05:00,,,,,,,,0.0,79916700
2018-11-14 00:00:00-05:00,,,,,,,,0.0,67809900
2018-11-15 00:00:00-05:00,,,,,,,,0.0,55729800
2018-11-16 00:00:00-05:00,,,,,,,,0.0,69135600
2018-11-19 00:00:00-05:00,,,,,,,,0.0,82711400
2018-11-20 00:00:00-05:00,,,,58.51789746056094,58.75724436560646,,,0.5226655390218349,66456100
2018-11-21 00:00:00-05:00,,,,47.48203997523059,37.94088964188262,,,0.5349706292770693,52896900
2018-11-23 00:00:00-05:00,,,,51.845329557378356,37.67093939575285,,,0.5364692026552909,57689400
2018-11-26 00:00:00-05:00,,,,49.552113779804785,13.973827778464143,,,0.53085302124261,48347500
2018-11-27 00:00:00-05:00,,,,56.46464008147448,35.807324611590325,,,0.5326457041277343,57528200
2018-11-28 00:00:00-05:00,,,,60.43498167965293,50.65509675131171,,,0.5243827702947464,68896900
2018-11-29 00:00:00-05:00,40.3177433013916,40.20524267664176,,54.99153842103917,35.69037291194574,41.39712562023951,39.238360982543696,0.5140023773618327,57332600
2018-11-30 00:00:00-05:00,40.44277286529541,40.3315606958818,,67.96805542157551,96.12220654593806,41.475279978379604,39.41026575221122,0.5661669782648114,82870800
2018-12-03 00:00:00-05:00,40.527919960021975,40.39012732626843,,58.83430233801989,65.5305852374121,41.42246054105596,39.63337937898799,0.6146052193148418,67993600
2018-12-04 00:00:00-05:00,40.580328941345215,40.43448370407266,,57.54413520231908,60.271965524301514,41.421149887671746,39.739507995018684,0.6301532961795738,48933700
2018-12-06 00:00:00-05:00,40.60732860565186,40.45891945726086,,55.174938333764324,51.72814950261232,41.42565788295163,39.788999328352084,0.6422365664332379,31258800
2018-12-07 00:00:00-05:00,40.61175117492676,40.45826805875499,,51.84188782594051,39.33937896491296,41.425708821460596,39.79779352839292,0.6434504299042292,15693100
2018-12-10 00:00:00-05:00,40.623989295959475,40.46945158057278,,53.409692817572626,45.747636491596566,41.427989395745165,39.819989196173786,0.6551724068670094,28024200
2018-12-11 00:00:00-05:00,40.634279823303224,40.50311395329353,,56.462288979316526,58.563162768922005,41.44291860999265,39.825641036613796,0.6572280181331056,46107800
2018-12-12 00:00:00-05:00,40.623619842529294,40.5084576886988,,52.51028898415085,44.893729501927695,41.430311946611695,39.81692773844689,0.6591370353938444,33790900
2018-12-13 00:00:00-05:00,40.62366886138916,40.532911666611966,,55.1513577198616,55.572906263414126,41.43039525820753,39.81694246457079,0.6732702193865358,47557100
2018-12-14 00:00:00-05:00,40.62244930267334,40.5448343772369,,53.485569912380754,47.34127912529905,41.42889001130651,39.81600859404017,0.6546094651110799,33721200
2018-12-17 00:00:00-05:00,40.58043327331543,40.47635617878167,,42.69568025808014,12.449821321874918,41.45783246833145,39.7030340782994,0.6967300549541516,15238500
2018-12-18 00:00:00-05:00,40.520426750183105,40.41361424918044,,42.60396158015351,17.66911775311291,41.43343262722371,39.6074208731425,0.7046465524937648,472800
2018-12-19 00:00:00-05:00,40.42921695709229,40.323887303852985,,38.83399814700774,9.688665746069043,41.37798325100936,39.48045066317521,0.7214149588748375,-17431000
2018-12-20 00:00:00-05:00,40.369366836547854,40.21445231741833,-0.1984141840688033,35.90134128325042,12.903256754751332,41.46475392652059,39.273979746575115,0.7305112060080129,-38561000
2018-12-21 00:00:00-05:00,40.337324714660646,40.11779465042276,-0.20994674053717466,36.332916879208824,13.783222029560152,41.52623110566611,39.14841832365518,0.7677989795354442,-6083300
2018-12-24 00:00:00-05:00,40.22709312438965,39.90399061947197,-0.29119218569858096,26.156851182275574,2.7777271176466725,41.82900317125484,38.625183077524454,0.8330303443614564,-16817000
2018-12-26 00:00:00-05:00,40.163370323181155,39.78745753371218,-0.2750076964279205,37.61106958044653,29.35761061265976,41.89931565353271,38.4274249928296,0.8500460464442151,-2474400
2018-12-27 00:00:00-05:00,40.10351829528808,39.72832708570053,-0.21848520034433838,43.31236911888968,42.88996875029737,41.88953944254326,38.317497148032906,0.8787956247128329,14492100
2018-12-28 00:00:00-05:00,40.01617031097412,39.64892994753951,-0.18752643960195217,41.05271988141018,35.321263817173026,41.85837331640454,38.1739673055437,0.8737072350112364,1273900
2018-12-31 00:00:00-05:00,39.949011421203615,39.58886623404151,-0.1485439428952012,42.52062990821815,38.76155528442553,41.83341933998728,38.06460350241995,0.8454384553317115,11850200
2019-01-02 00:00:00-05:00,39.80604076385498,39.50156171000798,-0.1362121934225734,39.5507746130798,29.128696706005957,41.62108631951271,37.99099520819725,0.831548988345367,246500
2019-01-03 00:00:00-05:00,39.68037452697754,39.39981160213984,-0.1340851609385601,37.59796429508463,24.810138088157228,41.51013802807746,37.85061102587761,0.8215949901762627,-14467900
2019-01-04 00:00:00-05:00,39.597558403015135,39.3807387651708,-0.07400141236047308,46.68827497944789,49.3542192938679,41.355535051675666,37.839581754354604,0.8176497220616915,-1454200
2019-01-07 00:00:00-05:00,39.49743766784668,39.31482501698117,-0.06208452380990881,42.26770990844597,33.33361626797512,41.22268009141529,37.77219524427807,0.8092770364210901,-14589700
2019-01-08 00:00:00-05:00,39.43110294342041,39.29678313768999,-0.020364509514838147,46.89646270326385,57.41364131781892,41.10570036455102,37.75650552228981,0.7879647150631139,831000
2019-01-09 00:00:00-05:00,39.32109355926514,39.2090425869325,-0.037832330610356735,40.84165992143305,29.355054318700915,40.96933700648277,37.672850112047506,0.7934845869109873,-17201500
2019-01-10 00:00:00-05:00,39.21932411193848,39.16889734509201,-0.01724703509040637,45.04027928953709,45.630848014469024,40.72966534273059,37.70898288114636,0.7809520652007879,-1224900
2019-01-11 00:00:00-05:00,39.141863632202146,39.153765557971084,0.014055060026140598,47.2188341393927,54.36889846529473,40.522742486269735,37.76098477813456,0.7481251152805447,9863700
2019-01-14 00:00:00-05:00,39.04627513885498,39.12516451338753,0.026210889597265363,45.84185737675151,63.40452485962057,40.21240276958538,37.88014750812458,0.7188201777745066,-1650600
2019-01-15 00:00:00-05:00,38.97334747314453,39.13224854201395,0.05774726848819639,49.3576535140793,81.27654797102538,39.880916950093074,38.06577799619598,0.7139750663279434,9692300
2019-01-16 00:00:00-05:00,38.915252685546875,39.087645589584426,0.04337678738064904,44.53868129850438,44.94910089997172,39.74229084649437,38.08821452459938,0.7047675339026119,-7215500
2019-01-17 00:00:00-05:00,38.86333866119385,39.058277955424785,0.04243235370499654,45.766883320660476,43.113959144010586,39.58032920572801,38.14634811665969,0.6697304819364446,4829100
2019-01-18 00:00:00-05:00,38.851390266418456,39.07487180993046,0.07141734606333394,50.412743766929935,90.0713317561811,39.53461415839675,38.16816637444016,0.6589746981794296,17589800
2019-01-22 00:00:00-05:00,38.85880699157715,39.098517775600214,0.09433985337622569,51.31105068874789,95.1724776571404,39.558925404874586,38.15868857827971,0.6460439539616482,29290200
2019-01-23 00:00:00-05:00,38.88764820098877,39.163075225752316,0.13518458053890137,55.638450564345746,98.97433956077613,39.682634080487084,38.09266232149046,0.6375682832769428,41348500
2019-01-24 00:00:00-05:00,38.958927154541016,39.17596628963156,0.1253891361161296,50.537380442076426,69.23106123649222,39.62184964221029,38.29600466687174,0.6444126748943109,31076500
2019-01-25 00:00:00-05:00,38.97664451599121,39.16251620947598,0.09775396816505363,47.92660330038646,52.82096845766786,39.62767746870045,38.325611563281974,0.6448823875984944,19010000
2019-01-28 00:00:00-05:00,38.96181144714355,39.13465051834843,0.0664731833750542,46.31606062523268,42.564215350845345,39.60836065820224,38.31526223608487,0.6241295476821981,9043100
2019-01-29 00:00:00-05:00,38.97005195617676,39.1274902133318,0.057009780399876475,48.46104742738274,54.3597781703961,39.61716836901772,38.3229355433358,0.6089788431448394,21041700
2019-01-30 00:00:00-05:00,38.991064834594724,39.15711195722114,0.07368134758982833,52.54466449673494,77.9490046305865,39.66960801749971,38.312521651689735,0.6066823612499385,33994200
2019-01-31 00:00:00-05:00,39.040507316589355,39.20510304430313,0.09570117983301055,54.80819139646534,67.00531584943558,39.7616669510798,38.31934768209891,0.6404543093045161,66175700
2019-02-01 00:00:00-05:00,39.12538318634033,39.29325541840874,0.13547551615348807,59.229106072207465,95.93811681709968,39.93482307908667,38.31594329359399,0.6329651508706977,85305800
2019-02-04 00:00:00-05:00,39.19460220336914,39.41617653613562,0.18293375366165252,62.991351098288746,92.4241924145503,40.22435843830919,38.1648459684291,0.6413158888513137,100411500
2019-02-05 00:00:00-05:00,39.28977813720703,39.52817525516438,0.20390521872482317,63.05806261899299,91.95389137505536,40.45751128140868,38.12204499300538,0.6172859480973638,113063400
2019-02-06 00:00:00-05:00,39.36311702728271,39.62950742952373,0.20618558996086683,63.05806261899299,91.89175856202473,40.657691333301344,38.06854272126408,0.5932064809986992,121752500
2019-02-07 00:00:00-05:00,39.480542945861814,39.733747267313696,0.2045764318517509,64.25451979839856,98.02438413712585,40.820732176063196,38.14035371566043,0.5779101159545681,131800300
2019-02-08 00:00:00-05:00,39.580664253234865,39.834337403290334,0.19593904087443742,64.86709343876575,100.0,40.99588836688853,38.1654401395812,0.5595861656012057,141613600
2019-02-11 00:00:00-05:00,39.67419261932373,39.93397964127217,0.18448021533238984,65.73656513461793,90.81630727660881,41.171088504652374,38.17729673399509,0.5431597896732502,150982900
2019-02-12 00:00:00-05:00,39.77760963439941,40.02805728413743,0.16827911781125304,66.14682925969126,92.51748493844536,41.31854995729156,38.236669311507264,0.5243750554732753,161966200
2019-02-13 00:00:00-05:00,39.86907825469971,40.123377468502504,0.15377764612003997,67.24467837227145,95.00009128344306,41.47760393234093,38.26055257705849,0.5092863146412102,174715000
2019-02-14 00:00:00-05:00,39.81427974700928,39.88000317509229,-0.08695639354581386,31.594973687217788,2.027027450168504,41.64291353602793,37.98564595799063,0.7254183983295691,115809600
2019-02-15 00:00:00-05:00,39.73929214477539,39.63233938567688,-0.2542055275124556,30.160036668496232,0.8438997653269407,41.83503882512814,37.643545464422644,0.7359941918251837,80108000
2019-02-19 00:00:00-05:00,39.62475070953369,39.37608656065055,-0.3692036890715783,28.525699374229646,1.1605685135811483,42.04417868127361,37.20532273779378,0.7316883209834042,54596700
2019-02-20 00:00:00-05:00,39.51680164337158,39.1654281383239,-0.4088226673071426,31.170859866969337,6.382955275305639,42.162499293289116,36.87110399345404,0.7053233925470439,82060700
2019-02-21 00:00:00-05:00,39.41750564575195,39.03447793941731,-0.37241784805418726,38.11375567311966,21.083341850405397,42.16393228744104,36.67107900406286,0.7108601598343258,105181900
2019-02-22 00:00:00-05:00,39.31820869445801,38.87047931381618,-0.35989217082595526,35.1958720494779,9.864397214860709,42.21420596696628,36.42221142194973,0.7042293893823547,80453500
2019-02-25 00:00:00-05:00,39.21808757781982,38.69541634252268,-0.3495476869767321,33.573304208762835,3.287972105101143,42.28006268370726,36.15611247193239,0.6968950186965654,56679100
2019-02-26 00:00:00-05:00,39.11590633392334,38.51740541225452,-0.3355833458173303,32.39082978805253,0.5681566189604625,42.3491419185625,35.88267074928418,0.6753695416894947,36215900
2019-02-27 00:00:00-05:00,39.01454887390137,38.375968526824025,-0.2930223310875904,34.86152919734701,9.420277928459505,42.373172089956455,35.65592565784628,0.6624449582844056,54043400
2019-02-28 00:00:00-05:00,38.91072006225586,38.27939459962743,-0.22621238640208396,38.72016294142218,16.666826435458532,42.33818266153271,35.48325746297901,0.6545642588389565,76577300
2019-03-01 00:00:00-05:00,38.79741439819336,38.195157503504056,-0.16612262213417495,39.1086186738198,17.391489672493776,42.26773090690452,35.327097889482204,0.6337079666275888,92868900
2019-03-04 00:00:00-05:00,38.67174873352051,38.14013199640416,-0.10092147658635897,41.790728930086985,22.282652034906306,42.1218051412763,35.22169232576472,0.6102212272436526,108842700
2019-03-05 00:00:00-05:00,38.521361923217775,38.08642332517388,-0.05253220101829015,41.42683805018229,21.376927817804045,41.88605931750915,35.1566645289264,0.5842919368788201,95780400
2019-03-06 00:00:00-05:00,38.36438274383545,38.02605724642313,-0.022356581367753092,40.29317938108928,40.55120098654933,41.61913840092788,35.10962708674302,0.563157911726168,81548300
2019-03-07 00:00:00-05:00,38.200399208068845,37.95809868682145,-0.00617926831013782,38.990946905731015,46.73918189098368,41.31721899886404,35.08357941727365,0.5464761880167479,69464300
2019-03-08 00:00:00-05:00,38.01169376373291,37.862081368038425,-0.013808470438934073,35.76879345246654,27.45115497301798,40.94616640791492,35.07722111955089,0.5468781863433224,53885200
2019-03-11 00:00:00-04:00,37.87490272521973,37.8803710401114,0.05767884867909534,49.46526644366503,96.70321678895608,40.519313445424004,35.23049200501545,0.5902189986758418,76012100
2019-03-12 00:00:00-04:00,37.728223991394046,37.88671724825183,0.09757213518315044,48.3873472445078,89.07103654079255,39.9867786123105,35.46966937047759,0.5686613898770789,56663600
2019-03-13 00:00:00-04:00,37.58648853302002,37.90579996021613,0.13112471932059366,49.924143591464436,93.75004448585598,39.320469658929596,35.85250740711044,0.5533525078406449,72886100
2019-03-14 00:00:00-04:00,37.43440952301025,37.91356558493606,0.1433401844328825,48.809657736787194,80.23545852349437,38.19352009435208,36.675298951668424,0.542326711384791,54382000
2019-03-15 00:00:00-04:00,37.43875503540039,37.888926732608624,0.1263623169893684,45.18851634501053,60.95365216367089,38.201858126345606,36.675651944455176,0.5487132971600673,7127500
2019-03-18 00:00:00-04:00,37.46209278106689,37.87534211993738,0.11874171344302054,46.36688708041197,66.256049359938,38.232802039425124,36.69138352270866,0.532081200367426,31133900
2019-03-19 00:00:00-04:00,37.50855693817139,37.874925524228125,0.11923677708328345,48.00835367681134,70.83880189560769,38.25997423021829,36.757139646124486,0.5148561299390486,46120900
2019-03-20 00:00:00-04:00,37.54265022277832,37.87217440938348,0.11497319479264234,47.69404363032272,69.24869191883937,38.29033819276998,36.79496225278666,0.5208298917953581,32744800
2019-03-21 00:00:00-04:00,37.54459781646729,37.86810093454543,0.1082176918611899,47.470690431831486,68.18756420519183,38.29505534377608,36.7941402891585,0.5026273451992957,12701800
2019-03-22 00:00:00-04:00,37.58789958953857,37.89766540097265,0.123349785943007,52.49824758803859,90.45631949843448,38.378649354898506,36.79714982417864,0.5053184391259852,31757700
2019-03-25 00:00:00-04:00,37.64936561584473,37.932329519104535,0.13414981496142758,53.635871686238985,91.39690109620967,38.448880224171845,36.849851007517614,0.49356749822990315,43425900
2019-03-26 00:00:00-04:00,37.74648532867432,38.01198345359923,0.16841794718761957,59.93948791672431,94.15440480126533,38.5930004186349,36.899970238713735,0.5034372036154656,54860800
2019-03-27 00:00:00-04:00,37.83205795288086,38.081677467481704,0.1812653058098127,59.51116328326603,88.83130308834653,38.71761185974,36.946504046021715,0.5019140812613773,43317200
2019-03-28 00:00:00-04:00,37.899902153015134,38.142358308097286,0.17959870123465568,59.056339216972745,84.61771585835041,38.83737975331746,36.96242455271281,0.49218745398767333,32196100
2019-03-29 00:00:00-04:00,37.977735710144046,38.21942668188898,0.18495849476205073,61.976457332345774,96.62971177224706,38.99007521248906,36.96539620779903,0.4825619515110082,48241700
2019-04-01 00:00:00-04:00,38.03862628936768,38.278071880130774,0.17173943540235037,59.68438073002825,77.83253525385051,39.10214883263147,36.97510374610388,0.482529913739662,36719000
2019-04-02 00:00:00-04:00,38.0953426361084,38.319257213766015,0.14664682365033677,57.241797808979264,70.44342221399162,39.17503314638448,37.01565212583232,0.46943808894975925,28224000
2019-04-03 00:00:00-04:00,38.14203033447266,38.32564542822412,0.10236156753599693,51.35669634255412,51.231276169435176,39.186692421257426,37.09736824768789,0.46856232800253306,15369500
2019-04-04 00:00:00-04:00,38.208190727233884,38.355174456567546,0.08473763360251205,55.17436514533157,65.32629855579795,39.2006248212227,37.215756633245064,0.4606243301629826,23184400
2019-04-05 00:00:00-04:00,38.29206447601318,38.38109991929307,0.06811101399710873,55.019428077884704,64.82402029975262,39.11381959960035,37.470309352426014,0.4502846903646785,15506800
2019-04-08 00:00:00-04:00,38.32405319213867,38.410890141009396,0.05760029245393908,56.08254014921126,68.84455249254158,39.156014158869894,37.49209222540745,0.43593358940851973,24928100
2019-04-09 00:00:00-04:00,38.36638488769531,38.447342521553146,0.053463740879691024,57.69738498814573,71.09855376133854,39.20343963923564,37.52933013615498,0.4315137230611296,33569900
2019-04-10 00:00:00-04:00,38.400465393066405,38.47794759867178,0.045460140260898854,57.13160940734039,69.00550311947234,39.244730723503196,37.556200062629614,0.4268156911828057,25510000
2019-04-11 00:00:00-04:00,38.442442893981934,38.51118011671123,0.04065433913730104,58.16233038029382,66.66711678373338,39.28385138620775,37.60103440175612,0.40879729557400885,32862400
2019-04-12 00:00:00-04:00,38.50229148864746,38.54362291786336,0.035890014704480444,58.62152396628688,61.94751604195547,39.27888804358102,37.725694933713896,0.40097208658544775,43552400
2019-04-15 00:00:00-04:00,38.56837425231934,38.59355821835238,0.043519889779999904,62.46582895676434,84.95569769440823,39.30002907137046,37.836719433268215,0.3925183156228312,53813700
2019-04-16 00:00:00-04:00,38.62614517211914,38.634779936698465,0.041975063715107674,61.28670687741962,80.53137540041108,39.309262090180624,37.94302825405765,0.3882306692025094,43009100
2019-04-17 00:00:00-04:00,38.69887752532959,38.698199550590836,0.054822276995611874,65.86662709170572,82.11912105887801,39.34290904032175,38.054846010337435,0.3961236827406858,54858400
2019-04-18 00:00:00-04:00,38.780754280090335,38.77141273803922,0.06899638041329859,68.31343391244899,93.50636092556871,39.37636115390224,38.18514740627843,0.38623508701143033,67025400
2019-04-22 00:00:00-04:00,38.84184970855713,38.83131975359426,0.0682480654290793,66.26713840320497,86.6242380206656,39.428435414103625,38.25526400301063,0.3936774010803895,57190700
2019-04-23 00:00:00-04:00,38.93245506286621,38.94964603682709,0.10524335053508882,74.57213179979763,80.97015804030498,39.672340224800195,38.19256990093223,0.443931870254808,82518500
2019-04-24 00:00:00-04:00,38.988148307800294,39.038495055222654,0.10854635997701373,69.35102189720143,71.64753445401752,39.830881860755646,38.14541475484494,0.4306284068768959,66521200
2019-04-25 00:00:00-04:00,39.039269256591794,39.10779929522005,0.09508560010359707,66.30784359682583,65.07945876194488,39.93864236355759,38.139896149626,0.4301496991023967,55076800
2019-04-26 00:00:00-04:00,39.109093284606935,39.20375239607986,0.10131293473212033,70.49130039547816,81.22443646612297,40.10929578901907,38.1088907801948,0.4356428343720107,65231100
2019-04-29 00:00:00-04:00,39.173928833007814,39.30323190130346,0.10552967164075477,71.92145152557603,87.7541958720829,40.28666451050178,38.06119315551385,0.424712578673237,74962600
2019-04-30 00:00:00-04:00,39.271183013916016,39.443903613711875,0.13348898714324553,76.77162851348575,95.45457813002903,40.57251919755082,37.96984683028121,0.44128130265612814,92875500
2019-05-01 00:00:00-04:00,39.35513763427734,39.53397091626572,0.11567698016417605,67.5445660586536,77.65173833432883,40.716236156278306,37.994039112276376,0.4412294690353174,82324300
2019-05-02 00:00:00-04:00,39.44698905944824,39.59962720700176,0.08416883881427129,64.01846503799857,69.73192749061337,40.78186315275811,38.11211496613837,0.43939996948043664,73599700
2019-05-03 00:00:00-04:00,39.540087890625,39.68515574436971,0.07365181111353525,67.07292391569872,81.45219721682723,40.895215311788554,38.18496046946145,0.4418577605702589,80676600
2019-05-06 00:00:00-04:00,39.623210716247556,39.742745514204664,0.045905793830433916,62.72824020864152,71.37051636712837,40.947808024258016,38.298613408237095,0.43761004848940416,72018800
2019-05-07 00:00:00-04:00,39.6834753036499,39.75764489336244,-0.0029569920607072087,55.456459048566884,45.37108766499812,40.941465305124424,38.425485302175375,0.44791237114753074,59531300
2019-05-08 00:00:00-04:00,39.73251838684082,39.75925031309336,-0.045513431401488946,53.33140934866486,38.42652441952887,40.92256619577122,38.54247057791043,0.44026187589410704,50249900
2019-05-09 00:00:00-04:00,39.76410541534424,39.72507755959563,-0.0976972961191056,47.456236882888206,17.592622220193682,40.88146289232386,38.64674793836462,0.4628447225511682,38799400
2019-05-10 00:00:00-04:00,39.82561683654785,39.75670040745874,-0.08717737716743079,56.51326985904646,53.08098228298226,40.862366283600366,38.78886738949534,0.4832213280044459,48453200
2019-05-13 00:00:00-04:00,39.880062675476076,39.774228588402956,-0.08704310445119934,54.71342844188055,46.44600325846525,40.81600638816664,38.94411896278551,0.476017338126583,36541700
2019-05-14 00:00:00-04:00,39.95030212402344,39.84075277464508,-0.051850349512194915,60.851582106855766,72.00007162907626,40.8417057026972,39.05889854534968,0.5174206640026943,53385900
2019-05-15 00:00:00-04:00,40.042984580993654,39.93973207233513,-0.004367304080615364,64.78685513686656,91.34198769002113,40.91613799099377,39.16983117099354,0.5267737477204653,64808400
2019-05-16 00:00:00-04:00,40.138576698303225,40.060950753899384,0.04356567037315934,67.6460120038246,96.91127919898396,41.081556264941426,39.195597131665025,0.5176463236499538,82579700
2019-05-17 00:00:00-04:00,40.21006278991699,40.140542096487465,0.04779173343948495,62.45768209279922,82.23949720446271,41.15530758787258,39.2648179919614,0.5050149806196874,71322700
2019-05-20 00:00:00-04:00,40.27032699584961,40.18484480349052,0.025883600471970802,58.04189677217824,68.72564542182022,41.153033436330304,39.38762055536891,0.49506751121720977,57472200
2019-05-21 00:00:00-04:00,40.28653564453125,40.20513755565065,-0.006009831890947059,55.04827195186793,59.07345102826502,41.166107624838176,39.40696366422432,0.4941422208029511,46884800
2019-05-22 00:00:00-04:00,40.355943298339845,40.30662100807938,0.026484918788175715,63.55148807236591,97.72736819932913,41.312739704769825,39.399146891909865,0.524751137064073,62935200
2019-05-23 00:00:00-04:00,40.43948192596436,40.41427254327997,0.052482977081261206,64.91297363296246,98.23311444475998,41.46500764734984,39.413956204578874,0.5133935226151227,75134600
2019-05-24 00:00:00-04:00,40.49558982849121,40.49267181580427,0.049585527754703373,61.923773981841784,89.75252566572121,41.56584591457177,39.42533374241066,0.4980971533570432,68247000
2019-05-28 00:00:00-04:00,40.523851585388186,40.52322900847693,0.014292230238648673,56.02010264755247,71.73080829436734,41.59634292823982,39.45136024253655,0.5005179563366722,49633000
2019-05-29 00:00:00-04:00,40.50514888763428,40.512086334004245,-0.03842596149889077,50.99046561419177,54.4169282754525,41.57213240844284,39.438165366825714,0.5057337182438635,37098400
