date,net_sentiment,sentiment_robust_scaled,sentiment_standard_scaled
2020-11-16,-0.01306750113144517,0.38261713390239976,0.4969949741174629
2020-11-17,0.48975605197483674,1.0538471871350301,1.449099970975738
2020-11-19,0.51099918410182,1.0822051043812193,1.489324204948219
2020-11-23,-0.8106585778295994,-0.6821044718430902,-1.013257369637349
2020-11-24,-0.8186228713020682,-0.6927361797224456,-1.0283378955290639
2020-11-30,0.5455566048622131,1.1283365539389894,1.5547592721427537
2020-12-01,0.07946257665753365,0.5061375391344667,0.6722022588166947
2020-12-02,0.01020022202283144,0.4136777215677234,0.5410528058237258
2020-12-03,0.831930186599493,1.51062285164013,2.0970125465883807
2020-12-08,0.23038936592638493,0.7076129795137439,0.9579847153761146
2020-12-09,0.002233627252280712,0.40304294163570764,0.5259679223847373
2020-12-18,0.9026007615029812,1.6049625329486195,2.230828488743015
2020-12-21,-0.6873143914854154,-0.5174496456037905,-0.7797030434204679
2020-12-22,0.3976330927107483,0.9308702532408629,1.2746635721657353
2020-12-23,-0.2789356620050967,0.027703966701654457,-0.006430935248835756
2020-12-25,-0.6280711740255356,-0.43836459128681,-0.6675249980105893
2020-12-28,0.28838268481194973,0.7850295171485007,1.067796056460351
2020-12-31,0.9041135720908642,1.6069820165729694,2.2336930214625457
2021-01-01,0.9514885153621435,1.6702238545843886,2.3233982867306753
2021-01-04,-0.6041503373999149,-0.4064321483008097,-0.6222304847770974
2021-01-05,0.5809476226568222,1.1755807902351583,1.6217727695773598
2021-01-06,0.0676790103316307,0.4904074011897666,0.6498898744615973
2021-01-07,0.7136185131967068,1.3526860359408703,1.8729873696897015
2021-01-08,-0.07548768108244985,0.29929108353648304,0.3788012958997235
2021-01-12,-0.54582903906703,-0.3285777837971168,-0.5117981090004102
2021-01-13,-0.9684773094340926,-0.8927801153398441,-1.312089836872058
2021-01-14,0.09374590590596199,0.5252046647544458,0.6992479870153618
2021-01-15,-0.4976303414441645,-0.26423629825755396,-0.42053305078009373
2021-01-19,0.6893902122974396,1.3203431522356714,1.8271106675959508
2021-01-20,-0.05033673904836178,0.3328656208788564,0.4264250347608316
2021-01-22,-0.9972885222523473,-0.9312408274409857,-1.3666443610592123
2021-01-25,-0.11466419138014317,0.24699351129640323,0.30461990367281777
2021-01-26,-0.16436272603459656,0.18064986081382262,0.21051487838368307
2021-01-27,-0.23073158195863167,0.09205263735507468,0.08484431468261426
2021-01-28,0.22254589246585965,0.6971425568855416,0.9431329642432219
2021-01-29,-0.26233385037630796,0.04986608467426764,0.0250048789866372
2021-02-01,-0.907748213969171,-0.8117115302867636,-1.1970982560488472
2021-02-02,-0.4368967376067303,-0.18316169488034567,-0.30553293327643016
2021-02-03,-0.28860262408852577,0.014799329610228463,-0.0247354932736403
2021-02-04,0.8747654557228088,1.5678045802927654,2.1781218612219724
2021-02-08,-0.39151654639378347,-0.12258269460202179,-0.21960476514406335
2021-02-09,0.37059472198598087,0.8947761464537191,1.2234659548009097
2021-02-10,-0.04805373994167894,0.3359132458408177,0.4307479326121108
2021-02-11,0.04337902367115021,0.45796882260906335,0.6038774341530531
2021-02-12,-0.3521626302972436,-0.07004829951808768,-0.14508745200313122
2021-02-16,0.7214962393045425,1.3632021831699501,1.8879039787960492
2021-02-17,-0.9986289781227242,-0.9330302310193795,-1.3691825371736157
2021-02-18,0.8627095930278301,1.5517109480264872,2.1552938790353457
2021-02-19,0.9745664126239717,1.7010310395538641,2.367096679863274
2021-02-22,0.17075809836387634,0.6280099087088019,0.8450718904606584
2021-02-25,0.6196413318781803,1.227233860859975,1.6950399697095884
2021-03-02,-0.13035032153129578,0.22605375636382827,0.274917947974802
2021-03-04,-0.9340099524706602,-0.846768893895604,-1.2468253070172972
2021-03-05,-0.9993500404380029,-0.933992792723736,-1.370547880998864
2021-03-08,-0.6670698150992393,-0.4904247220467734,-0.7413695918200351
2021-03-09,-0.48734054807573557,-0.25050023019197665,-0.4010491510657747
2021-03-10,-0.03903324902057648,0.34795489457376055,0.44782838643540457
2021-03-11,-0.9516176339238882,-0.8702737692860678,-1.2801657529672579
2021-03-12,0.017429068684577942,0.42332766556815693,0.5547407506020731
2021-03-15,0.13851250677059096,0.5849645699851729,0.7840143113298557
2021-03-16,-0.35433495859615505,-0.0729481876213979,-0.14920079278725526
2021-03-18,-0.4755595102906227,-0.2347734676511506,-0.37874155454590525
2021-03-19,0.1464894860982895,0.5956132124874761,0.7991188581053955
2021-03-22,-0.8326594568789005,-0.7114739218702364,-1.0549164103658697
2021-03-23,-0.3721347226528451,-0.09670947824012698,-0.18290495043177746
2021-03-24,-0.17555473698303103,0.16570940295680978,0.18932261425232358
2021-03-25,-0.8540567588061094,-0.7400376437223815,-1.0954325674916174
2021-03-26,-0.059750397223979235,0.32029912466105115,0.4086001120173525
2021-03-29,-0.9990237624151632,-0.933557237123195,-1.369930067982764
2021-03-30,-0.160087201744318,0.1863573508055543,0.21861065674532776
2021-03-31,0.04470639955252409,0.4597407654267976,0.6063908430845916
2021-04-02,0.8346837423741817,1.5142986328914365,2.1022264515377675
2021-04-05,-0.845671609044075,-0.7288441256654732,-1.0795551430183241
2021-04-06,-0.0910512744449079,0.278514905617535,0.34933136570666734
2021-04-08,-0.45974458823911846,-0.2136617856208991,-0.3487957291820353
2021-04-12,-0.08238943293690681,0.29007778547984575,0.3657327107328004
2021-04-13,-0.6138646947219968,-0.41940005432299154,-0.6406247864968221
2021-04-14,0.19586038550672433,0.6615194955828941,0.8926035004531304
2021-04-15,-0.994607771281153,-0.9276622348989655,-1.3615683132503156
2021-04-16,0.6697712764143944,1.2941534097389422,1.7899618769876056
2021-04-19,-0.0017589721828699112,0.39771313416181975,0.518407867074725
2021-04-20,-0.4752136248280294,-0.2343117376545452,-0.3780866145073146
2021-04-21,-0.2413131296634674,0.07792710010582966,0.06480797314286378
2021-04-22,0.66468246281147,1.2873602422262425,1.7803261214039754
2021-04-23,-0.24634909839369357,0.07120447635842324,0.05527228022941572
2021-04-26,0.16518445024848916,0.6205695251029041,0.8345180924362684
2021-04-27,0.38314931851346046,0.9115355493166019,1.2472382980284877
2021-04-28,0.13816669583320618,0.5845029394738827,0.7833595124060219
2021-04-29,-0.4816587611567229,-0.24291548975461053,-0.390290590367381
2021-04-30,0.08416103798663244,0.5124096169410046,0.6810988756942156
2021-05-03,-0.3279248187318444,-0.03769271981864879,-0.09919274130041268
2021-05-04,0.17973974345659371,0.6399997013039531,0.862078789043582
2021-05-05,0.9171841852366924,1.6244302611976658,2.25844245098164
2021-05-06,-0.3780836947262287,-0.1046508899278422,-0.19416943078924728
2021-05-07,-0.01687582178662221,0.3775333241637555,0.48978385382877937
2021-05-10,-0.9904199727170635,-0.9220718518794431,-1.353638645051454
2021-05-12,-0.9487328893737867,-0.8664228612966446,-1.2747034398280983
2021-05-13,-0.7785643002280267,-0.6392611254447702,-0.9524863061375548
2021-05-14,-0.6988406516611576,-0.5328362999948613,-0.8015282141799074
2021-05-17,-0.7063486129045486,-0.5428588400965273,-0.8157446671918845
2021-05-18,0.3645263761281967,0.8866753801153262,1.2119754381412031
2021-05-19,-0.3557189297037742,-0.07479568063261588,-0.1518213657475541
2021-05-20,0.8630361193208955,1.5521468350483305,2.155912162155364
2021-05-24,-0.2891547135077417,0.01406233348512622,-0.025780884030498802
2021-05-26,0.9464082708582282,1.6634421261475802,2.3137787568825634
2021-05-27,0.5035931020975113,1.072318565082718,1.475300662017735
2021-06-02,-0.0567995086312294,0.3242383297658215,0.4141876700324309
2021-06-03,-0.34549331323554117,-0.061145283701313516,-0.13245898609127912
2021-06-08,-0.7761390020605177,-0.6360235423840221,-0.9478939625810697
2021-06-09,-0.10081412363797426,0.26548226674634245,0.3308452437999485
2021-06-14,-0.5127155380323529,-0.2843738539594726,-0.44909712849975403
2021-06-15,0.15256118960678577,0.6037184610265381,0.8106157325341463
2021-06-16,0.9209977686405182,1.6295210962934832,2.265663536374891
2021-06-17,0.5163806229829788,1.089388903716699,1.4995140515005259
2021-06-18,-0.9975668133702129,-0.9316123242825818,-1.3671713100500944
2021-06-23,-0.9895491846837103,-0.9209094180706624,-1.351989793018493
2021-06-28,-0.9586144983768463,-0.8796140352107785,-1.2934144354660138
2021-06-29,-0.6276061292737722,-0.4377437929738565,-0.6666444278201492
2021-07-02,-0.8478948436677456,-0.7318119697244398,-1.0837648757989555
2021-07-05,-0.9687605333747342,-0.893158197113419,-1.3126261262472254
2021-07-06,-0.8024533726274967,-0.6711511656772036,-0.9977206732656136
2021-07-13,-0.9886325038969517,-0.9196857210312294,-1.3502540422721225
2021-07-14,-0.14965092204511166,0.20028896664728124,0.23837193083211397
2021-07-15,-0.9666285468265414,-0.8903121620870283,-1.3085891732579926
2021-07-16,0.3253056835383177,0.8343188279763285,1.137710385988459
2021-07-21,0.4967623855918646,1.0632000936519792,1.462366583498597
2021-07-22,-0.44043345501025516,-0.18788293555487504,-0.3122297681632794
2021-07-26,0.1825244347564876,0.6437170460423153,0.8673516496424098
2021-07-27,0.29797908663749695,0.7978399618232,1.0859670074301682
2021-07-28,-0.9992423165822402,-0.9338489898151583,-1.3703439040357346
2021-07-29,-0.6374133449862711,-0.45083565767290945,-0.6852145584901488
2021-07-30,0.2802739143371582,0.774204943789076,1.0524419608939606
2021-08-03,0.021530949044972658,0.42880335451640245,0.562507731212906
2021-08-04,-0.10616032779216766,0.25834550301114556,0.3207221148057184
2021-08-05,-0.9621593350311741,-0.8843461144490844,-1.3001266442931099
2021-08-06,0.09277246298734099,0.5239051947156055,0.6974047562015908
2021-08-09,0.11178669333457947,0.5492877026934222,0.7334085265364968
2021-08-10,-0.3565695896395482,-0.0759312450079222,-0.15343210488352763
2021-08-12,-0.9045640900731087,-0.8074609743232456,-1.1910690629982663
2021-08-16,-0.9508526166900992,-0.8692525312088382,-1.2787171797521142
2021-08-17,-0.5669839807475606,-0.3568179737059502,-0.5518553528543418
2021-08-20,-0.3935621411947068,-0.12531340341355973,-0.22347813388241025
2021-08-23,-0.3394976057461463,-0.05314148389437977,-0.12110601142434498
2021-08-27,-0.06360683962702751,0.3151510761587577,0.40129787237611936
2021-08-30,-0.89718096726574,-0.7976050837540828,-1.1770889936998257
2021-09-01,-0.34925051825121045,-0.0661608580655091,-0.1395733180423991
2021-09-02,-0.48861913406290114,-0.2522070423230429,-0.40347017549824793
2021-09-03,-0.006985535845160484,0.3907360811109228,0.5085112793979482
2021-09-07,-0.8485883381217718,-0.732737730493634,-1.0850780194074696
2021-09-08,0.1769939516671002,0.6363342843646677,0.8568795853329384
2021-09-10,0.04658439848572016,0.4622477468840357,0.6099468661812514
2021-09-13,-0.7132200673222542,-0.5520316934485404,-0.8287558836441864
2021-09-15,0.24762960197404027,0.7306273440726866,0.9906293971667453
2021-09-16,0.857590464875102,1.544877312964579,2.145600722333237
2021-09-17,-0.9024357702583075,-0.8046198340986882,-1.1870390530314174
2021-09-20,-0.057424772530794144,0.32340365144179206,0.4130037221456364
2021-09-23,-0.6184364557266235,-0.42550299712180245,-0.6492814941431858
2021-09-27,-0.4402546947094379,-0.18764430455699874,-0.31189128247660747
2021-09-28,-0.9985776365501806,-0.9329616940420271,-1.369085321027985
2021-09-30,0.23388623725622892,0.7122810288013689,0.9646061010410204
2021-10-01,-0.012141009618062526,0.3838539274933236,0.49874930164247433
2021-10-04,-0.25809440994635224,0.055525405539203855,0.03303233194167143
2021-10-05,-0.9229876033223263,-0.8320549212507685,-1.2259543004059044
2021-10-06,0.7486290484666824,1.399422357872873,1.9392804169570816
2021-10-07,0.1507402053102851,0.6012875896428789,0.8071676676271067
2021-10-08,-0.29968891479074955,0.0,-0.04572757431082198
2021-10-13,-0.794508807361126,-0.660545793407522,-0.982677503069528
2021-10-14,-0.9639349098142702,-0.8867163676896366,-1.3034887255099459
2021-10-20,0.49351777059200685,1.058868786803643,1.4562228495084892
2021-10-21,-0.6030268426984549,-0.40493237088662765,-0.6201031283464057
2021-10-25,0.48964282698580064,1.05369604064448,1.4488855775226777
2021-10-26,0.12609236082062125,0.5683846481106837,0.7604965525701031
2021-10-27,-0.9922198746353388,-0.9244745799397216,-1.357046790114783
2021-10-28,-0.9653620715253055,-0.8886215167729519,-1.3061910806164385
2021-10-29,-0.0233582678095748,0.36887976654461907,0.4775092314245806
2021-11-01,0.6539288752246648,1.2730050452118191,1.7599640194055706
2021-11-02,-0.04860873951110989,0.3351723648931536,0.4296970314360521
2021-11-08,-0.6450095345207956,-0.46097597563161546,-0.6995980732802258
2021-11-09,-0.15723678324138746,0.19016243621103637,0.2240079729271412
2021-11-10,0.35535978609793045,0.8744387005167539,1.1946183431561894
2021-11-11,-0.49283088534139097,-0.2578294003398834,-0.4114451985714547
2021-11-12,-0.3837740384042263,-0.1122470529681343,-0.20494419385711263
2021-11-15,-0.23793935775756836,0.08243082130584416,0.07119626794334141
2021-11-16,-0.604749254649505,-0.4072316559110655,-0.623364544831597
2021-11-17,-0.2089465707540512,0.12113392072016235,0.12609460595548627
2021-11-18,0.5395637089386582,1.1203365073521996,1.5434116212238196
2021-11-19,-0.2036779448390007,0.12816712358342333,0.13607083922719282
2021-11-22,0.04950480116531253,0.46614625568294465,0.6154766985984104
2021-11-23,-0.8705712843220681,-0.7620832415721813,-1.1267031039797206
2021-11-24,0.19983149017207325,0.6668206092229528,0.9001228550489299
2021-11-25,0.36078929156064987,0.8816866649731795,1.2048992046026934
2021-11-30,0.921691520139575,1.6304472001976567,2.266977166702566
2021-12-03,-0.9961540314834565,-0.9297263711381928,-1.3644961833867908
2021-12-06,-0.44038938905578107,-0.18782411095768847,-0.3121463285248875
2021-12-07,-0.19777575865155086,0.13604607977852715,0.1472467297095368
2021-12-08,-0.4587485999800265,-0.2123322193186856,-0.3469098083805226
2021-12-09,-0.6821125721908174,-0.5105056243453403,-0.7698533096270836
2021-12-10,0.038903839405975305,0.45199480219179733,0.5954035962144513
2021-12-13,-0.2406964476685971,0.07875032225938082,0.06597567104635567
2021-12-14,0.5989359114319086,1.1995937465843074,1.6558339020002266
2021-12-15,0.034520512679591775,0.44614340439288686,0.5871036920964554
2021-12-16,-0.44765644147992134,-0.19752505665795672,-0.32590661656770425
2021-12-17,0.013043929444393143,0.41747384820531036,0.5464374144581976
2021-12-20,-0.5211566607067653,-0.2956420914696024,-0.4650805386398572
2021-12-21,-0.3064962364733219,-0.009087241174637018,-0.058617354332381306
2021-12-22,-0.012083930522203445,0.3839301236148363,0.4988573818866233
2021-12-23,-0.22386994616438946,0.101212383613935,0.09783693940347478
2021-12-30,-0.9907602337189019,-0.9225260736615494,-1.3542829350774181
2022-01-03,0.46904939296655357,1.0262054194761034,1.4098915580280262
2022-01-04,-0.6685418889392167,-0.4923898253039025,-0.7441569888107457
2022-01-05,0.09124923000854324,0.521871798015853,0.6945204885066244
2022-01-06,-0.036016201600432396,0.35198241653035556,0.4535412173215711
2022-01-07,-0.42818490974605083,-0.17153208715303744,-0.28903693823665755
2022-01-10,-0.11217055469751358,0.2503223209213384,0.3093416473763767
2022-01-13,-0.9965092226630077,-0.9302005235379462,-1.3651687439595832
2022-01-14,-0.9202389800921082,-0.8283857245599251,-1.2207497353138268
2022-01-17,0.7972613610327244,1.4643426853930726,2.0313665324877817
2022-01-18,-0.3601114965664844,-0.08065941328966908,-0.16013876622170498
2022-01-20,-0.023437071591615677,0.3687745696689209,0.47736001511562104
2022-01-21,-0.9953754434827715,-0.928687017150263,-1.3630219136924486
2022-01-25,-0.9972555904241744,-0.9311968660301867,-1.3665820040793824
2022-01-26,-0.5623969586546688,-0.35069465854982773,-0.5431697480763602
2022-01-27,-0.2327280690893531,0.08938748343626224,0.08106393215761085
2022-01-28,-0.47914105022209696,-0.23955454288918765,-0.3855232616559604
2022-02-01,-0.3617514572106302,-0.08284863227845564,-0.1632440597472294
2022-02-02,0.9634231270756572,1.6861556262889636,2.3459966781103208
2022-02-03,-0.18148286724863283,0.1577958134497789,0.17809759821431548
2022-02-04,0.13200108334422112,0.5762723298025046,0.7716848197167284
2022-02-07,-0.2693691933527589,0.04047445293502251,0.011683336745606078
2022-02-08,-0.16183803426489854,0.18402012654720243,0.21529542542569555
2022-02-09,-0.9991725996660534,-0.933755923193529,-1.370211893862669
2022-02-10,-0.8141967463307083,-0.6868276496192182,-1.0199569522022895
2022-02-14,-0.9147012867033482,-0.820993337697455,-1.210264018179186
2022-02-15,-0.30033034831285477,-0.0008562635034259685,-0.04694213965442213
2022-02-16,-0.4743726681917906,-0.23318912642398174,-0.37649424873495213
2022-02-17,-0.904258063994348,-0.8070524534815545,-1.1904895973846192
2022-02-18,-0.5268624268937856,-0.3032588423512722,-0.4758845044923056
2022-02-22,0.05983586621005088,0.4799374182032567,0.63503874693763
2022-02-25,-0.07346443214919418,0.30199196236521403,0.38263235235549325
2022-02-28,-0.9973617000068771,-0.9313385140106879,-1.3667829243888658
2022-03-01,0.021734248846769333,0.42907474382571215,0.5628926828643455
2022-03-02,0.22644225368276238,0.7023438938771729,0.9505107908411612
2022-03-03,-0.3051345686544664,-0.007269521306724739,-0.05603901303077686
2022-03-04,0.551027639536187,1.1356399566391266,1.565118769860981
2022-03-07,-0.4429082862722377,-0.19118664141642444,-0.31691590348124177
2022-03-09,-0.9415905220375862,-0.8568883604212022,-1.261179245131601
2022-03-10,-0.5491222108248621,-0.332973910113512,-0.5180337860421375
2022-03-11,-0.14250099938362837,0.20983355329010742,0.2519104316662417
2022-03-14,-0.9851113494951278,-0.9149852557447972,-1.3435866761951452
2022-03-16,0.4350534453988075,0.9808234926458609,1.3455196499258189
2022-03-17,-0.2297901250422001,0.09330940858670993,0.08662697945423012
2022-03-21,0.3509682191070169,0.8685763026102212,1.186302835956385
2022-03-22,-0.14253886591177434,0.2097830044414186,0.25183873074762175
2022-03-23,-0.31217169971205294,-0.016663539994211288,-0.06936394103401716
2022-03-24,0.21790952840819955,0.6909533740718017,0.9343539296111285
2022-03-29,0.0021033077500760555,0.4028689753092265,0.52572116017865
2022-03-31,-0.20602706260979176,0.1250312353844779,0.1316227445546945
2022-04-01,-0.06584379984997213,0.31216490949999537,0.3970621499385338
2022-04-04,-0.0694042039103806,0.3074120489940904,0.39032046396179737
2022-04-05,0.43793511064723134,0.9846702900087706,1.350976132354591
2022-04-06,0.13746413588523865,0.5835650769804491,0.7820292031296961
2022-04-07,0.4183126569259912,0.9584758514736312,1.313820680659463
2022-04-08,-0.19200860584775606,0.14374477698468938,0.15816693217065267
2022-04-11,-0.7124438832979649,-0.5509955485807763,-0.8272861659202612
2022-04-12,-0.37635795772075653,-0.10234716621622886,-0.1909017182566444
2022-04-14,-0.3927876082598232,-0.1242794626208092,-0.22201154252451077
2022-04-15,-0.3541446370072663,-0.07269412320963373,-0.14884041560390424
2022-04-18,-0.29344059305731207,0.008341020033449668,-0.033896270252703344
2022-04-19,-0.5050742219512662,-0.2741732955962269,-0.4346281658220284
2022-04-20,-0.7651653814828023,-0.6213746185636663,-0.9271152243514762
2022-04-21,-0.15877197035297286,0.1881130816804746,0.22110106987730746
2022-04-22,-0.9986215319222538,-0.9330202909250715,-1.3691684376656836
2022-04-25,-0.20407918126632768,0.12763150438497933,0.13531109119029283
2022-04-26,-0.446812366382801,-0.19639828252641026,-0.3243083459363322
2022-04-27,-0.6856758115209232,-0.5152622697141819,-0.7766003642354792
2022-04-28,-0.15014108383911662,0.19963463905055268,0.2374438010926495
2022-04-29,-0.5712898996304526,-0.36256603809777094,-0.5600086838968941
2022-05-02,-0.9988547867687885,-0.9333316678724898,-1.3696101097066116
2022-05-03,-0.3845909908413887,-0.11333762047337034,-0.20649110726801534
2022-05-04,0.03187626600265503,0.4426135422240292,0.5820967657930146
2022-05-05,-0.4194384014699608,-0.1598561837879486,-0.27247527523721693
2022-05-06,-0.697947931359522,-0.5316445883260524,-0.7998378330218784
2022-05-10,-0.4512692969292402,-0.20234793565912304,-0.33274762014634146
2022-05-11,0.28406354784965515,0.7792638076561548,1.0596176967584008
2022-05-12,-0.3669571711313135,-0.08979785255763283,-0.17310116808171036
2022-05-13,-0.7389294123277068,-0.5863516550135438,-0.8774369680811178
